Date,sent,Ret,Vol_Ret
2025-06-14 00:00:00+00:00,6.0,-0.01801050872339616,0.38203114309486763
2025-06-15 00:00:00+00:00,5.0,0.005272581093273376,-0.9780272705749309
2025-06-16 00:00:00+00:00,6.0,-0.002450025251177809,-0.022878319629771982
2025-06-17 00:00:00+00:00,6.0,-0.011816150483902362,0.49009757304704854
2025-06-18 00:00:00+00:00,6.0,0.0053783127371164275,0.11824028033227524
2025-06-19 00:00:00+00:00,6.0,-0.0010495335058742672,-0.2552593758310069
2025-06-20 00:00:00+00:00,5.0,-0.04640733082546842,-0.4413151300870553
2025-06-21 00:00:00+00:00,5.0,-0.04538295151749372,0.5695267331862931
2025-06-22 00:00:00+00:00,7.0,-0.03192460094781509,-0.3382566346909968
2025-06-23 00:00:00+00:00,7.0,0.08332138861020587,0.5690694481720533
2025-06-24 00:00:00+00:00,6.0,0.010753586923480026,-0.08086620457538013
2025-06-25 00:00:00+00:00,6.0,-0.011792454268337168,-0.29515356458223385
2025-06-26 00:00:00+00:00,5.0,-0.0013084904486505942,-0.12994342332416375
2025-06-27 00:00:00+00:00,6.0,0.0031901651171337433,0.06445222561076694
2025-06-28 00:00:00+00:00,5.0,0.00544847929008879,-0.1784282460399856
2025-06-29 00:00:00+00:00,5.0,0.025861987908843406,-0.615489187667024
2025-06-30 00:00:00+00:00,6.0,-0.005812878698818224,0.41276883883481996
2025-07-01 00:00:00+00:00,5.0,-0.03298229937844865,0.2991527180462456
2025-07-02 00:00:00+00:00,6.0,0.06654592952363873,-0.11518225000978179
2025-07-03 00:00:00+00:00,6.0,0.007621334375845826,0.41668651247611643
2025-07-04 00:00:00+00:00,6.0,-0.032354464051921744,-0.0879488032878001
2025-07-05 00:00:00+00:00,5.0,0.0034867008319645725,-0.1922526429924635
2025-07-06 00:00:00+00:00,5.0,0.021207974563753385,-0.6173585558022913
2025-07-07 00:00:00+00:00,6.0,-0.01103726901740234,0.35061996988718586
2025-07-08 00:00:00+00:00,6.0,0.028107853381816286,0.33504466467486105
2025-07-09 00:00:00+00:00,7.0,0.057670474379015416,-0.05019597863624077
2025-07-10 00:00:00+00:00,10.0,0.06431827026714018,0.4399584968944887
2025-07-11 00:00:00+00:00,13.0,0.0010286331862912074,0.21997682492883847
2025-07-12 00:00:00+00:00,7.0,-0.005075463317871468,0.0655164823467044
2025-07-13 00:00:00+00:00,8.0,0.010292813483774067,-0.797572860890622
2025-07-14 00:00:00+00:00,13.0,0.013360440086174895,0.06205003175686422
2025-07-15 00:00:00+00:00,10.0,0.04113496333191673,0.7389049958180476
2025-07-16 00:00:00+00:00,16.0,0.07117212126317726,0.07073705479685594
2025-07-17 00:00:00+00:00,20.0,0.030748073722898034,0.18135918979990853
2025-07-18 00:00:00+00:00,20.0,0.020562632197560386,0.016150052131364383
2025-07-19 00:00:00+00:00,15.0,0.012949634010720346,0.2194746426942178
2025-07-20 00:00:00+00:00,20.0,0.04465825518044695,-0.8215798415136448
2025-07-21 00:00:00+00:00,22.0,0.001036816217104121,0.5384281878934358
2025-07-22 00:00:00+00:00,16.0,-0.003787238650889784,-0.045620561546054365
2025-07-23 00:00:00+00:00,14.0,-0.0323769537244437,0.060054260364163885
2025-07-24 00:00:00+00:00,13.0,0.021343166349625905,-0.09172133250554788
2025-07-25 00:00:00+00:00,13.0,0.005181053863514262,-0.02217223855864802
2025-07-26 00:00:00+00:00,10.0,0.003783586846917838,0.04566361647195992
2025-07-27 00:00:00+00:00,12.0,0.03515049208380752,-0.5397678561150191
2025-07-28 00:00:00+00:00,15.0,-0.0229227199194111,0.15957350889255223
2025-07-29 00:00:00+00:00,14.0,0.0015905946318109279,0.21506945240386255
2025-07-30 00:00:00+00:00,14.0,0.0038799029350239005,-0.008151731591827109
2025-07-31 00:00:00+00:00,14.0,-0.0297144425540805,-0.03283274064851832
2025-08-01 00:00:00+00:00,14.0,-0.05800920773041707,-0.04619595419472713
2025-08-02 00:00:00+00:00,16.0,-0.02779521078260077,0.34266894422938443
2025-08-03 00:00:00+00:00,15.0,0.0303756623862349,-0.42762686370975245
2025-08-04 00:00:00+00:00,17.0,0.06143719924574832,-0.44328977791076135
2025-08-05 00:00:00+00:00,16.0,-0.029217285611139645,0.46754754152529826
2025-08-06 00:00:00+00:00,17.0,0.01974379278503146,0.058837964881639664
2025-08-07 00:00:00+00:00,19.0,0.06066555755519165,-0.19674668042481605
2025-08-08 00:00:00+00:00,24.0,0.02411041626824569,0.3609393751731248
2025-08-10 00:00:00+00:00,37.0,0.04130382409006451,0.1628663839530839
